hearing_congress,hearing_chamber,hearing_committee_id,hearing_date,hearing_description
117,house,HSSY,2022-05-12,Space Situational Awareness: Guiding the Transition to a Civil Capability
117,house,HSSY,2022-05-11,Securing the Digital Commons: Open-Source Software Cybersecurity
117,house,HSSY,2022-04-28,Now or Never: The Urgent Need for Ambitious Climate Action
117,house,HSSY,2022-04-27,Science and Energy Research Infrastructure Needs of the U.S. Department of Energy
117,house,HSSY,2022-04-21,Pedal to the Metal: Electric Vehicle Batteries and the Critical Minerals Supply
117,house,HSSY,2022-04-06,SBIR Turns 40: Evaluating Support for Small Business Innovation
117,house,HSSY,2022-04-05,"Markup of: H.R. 6845, the Commercial Remote Sensing Amendment Act of 2022 H.R. 3952, the NOAA Chief Scientist Act H.R. 7077, the Empowering the U.S. Fire Administration Act H.R.3588, the Mathematical and Statistical Modeling Education Act H.R.6933, the Cost-Share Accountability Act of 2022"
117,house,HSSY,2022-03-31,The New Normal: Preparing for and Adapting to the Next Phase of COVID-19
117,house,HSSY,2022-03-30,Space Situational Awareness: Guiding the Transition to a Civil Capability
117,house,HSSY,2022-03-17,Setting the Standards: Strengthening U.S. Leadership in Technical Standards
117,house,HSSY,2022-03-16,Bioenergy Research and Development for the Fuels and Chemicals of Tomorrow
117,house,HSSY,2022-03-08,Federal Climate Adaptation and Resilience for the 21st Century
117,house,HSSY,2022-03-02,From Gray to Green: Advancing the Science of Nature-Based Infrastructure
117,house,HSSY,2022-03-01,Keeping Our Sights on Mars Part 3: A Status Update and Review of NASAs Artemis Initiative
117,house,HSSY,2022-02-17,H2Success: Research and Development to Advance a Clean Hydrogen Future
117,house,HSSY,2022-02-15,Strengthening the U.S. Microelectronics Workforce
117,house,HSSY,2022-02-08,Data Challenges Impacting Human Trafficking Research and Development of Anti-Trafficking Technological Tools
117,house,HSSY,2022-01-19,"H.R. 4521, the Bioeconomy Research and Development Act of 2021 H.R. 847,the Promoting Digital Privacy Technologies Act H.R. 4270, the Abandoned Well Remediation Research and Development Act H.R. 4819, the National Nuclear University Research Infrastructure Reinvestment Act of 2021 H.R. 6291, the Microelectronics Research for Energy Innovation Act or Micro Act"
117,house,HSSM,2021-02-04,State of the Small Business Economy in the Era of COVID-19
117,house,HSSM,2021-02-04,117th Committee on Small Business Organizational Meeting
117,house,HSBU,2022-07-20,"Examining the Powerful Impact of Investments in Early Childhood for Children, Families, and Our Nations Economy"
117,house,HSBU,2022-06-14,How the American Rescue Plan Saved Lives and the U.S. Economy
117,house,HSBU,2022-05-26,The Congressional Budget Offices Budget and Economic Outlook
117,house,HSBU,2022-05-17,Fiscal Year 2023 Budget Priorities: Members Day
117,house,HSBU,2022-04-27,Department of Defense FY 2023 Budget
117,house,HSBU,2022-04-06,Department of Health and Human Services FY 2023 Budget
117,house,HSBU,2022-03-29,The Presidents Fiscal Year 2023 Budget
117,house,HSBU,2022-03-08,Ensuring Women Can Thrive in a Post-Pandemic Economy (Hybrid)
117,house,HSBU,2022-02-16,Why Congress Needs to Abolish the Debt Limit (Virtual)
117,house,HSBU,2021-09-25,"A bill to provide for reconciliation pursuant to title II of the Concurrent Resolution on the Budget for Fiscal Year 2022, S. Con. Res. 14."
117,house,HSBU,2021-06-24,Department of Defenses Fiscal Year 2022 Budget (Hybrid)
117,house,HSBU,2021-06-23,U.S. Department of Housing and Urban Developments Fiscal Year 2022 Budget (Hybrid)
117,house,HSBU,2021-06-09,The Presidents Fiscal Year 2022 Budget (Hybrid)
117,house,HSBU,2021-04-29,Protecting our Democracy: Reasserting Congress Power of the Purse
117,house,HSBU,2021-03-23,FY 2022 Budget Priorities: Members Day
117,house,HSBU,2021-02-22,"A bill to provide for reconciliation pursuant to title II of the Concurrent Resolution on the Budget for Fiscal Year 2021, S. Con. Res. 5."
117,house,HSBU,2021-02-09,Consideration of Rules of the Committee on the Budget for the 117th Congress
117,house,HSJU,2022-09-14,"H.Res. 1238, Of inquiry requesting the President to provide certain documents to the House of Representatives relating to the October 4, 2021 memorandum issued by the Attorney General entitled Partnership Among Federal, State, Local, Tribal, and Territorial Law Enforcement to Address Threats Against School Administrators, Board Members, Teachers, and Staff; H.Res. 1239, Of inquiry directing the Attorney General to provide certain documents in his possession to the House of Representatives relating to the October 4, 2021 memorandum issued by the Attorney General entitled Partnership Among Federal, State, Local, Tribal, and Territorial Law Enforcement to Address Threats Against School Administrators, Board Members, Teachers, and Staff; H.Res. 1241, Of inquiry directing the Secretary of Homeland Security to provide certain documents in his possession to the House of Representatives relating to immigration enforcement and border security; H.Res. 1249, Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the impact of illegal immigration on federal or tribal lands; H.Res. 1250, Of inquiry directing the Secretary of Homeland Security to transmit certain documents to the House of Representatives relating to the impact of illegal immigration on Federal or Tribal lands; H.Res. 1257, Of inquiry directing the Secretary of Health and Human Services to provide certain documents in the Secretarys possession to the House of Representatives relating to the establishment of an Emergency Intake Site in Erie, Pennsylvania, at the Pennsylvania International Academy, to house the influx of unaccompanied migrant children; and H.Res. 1325, Of inquiry requesting the President and directing Attorney General Merrick B. Garland to transmit, respectively, a copy of the affidavit to the House of Representatives related to the raid on the former President."
117,house,HSJU,2022-07-28,Oversight of the Department of Justice National Security Division
117,house,HSJU,2022-07-27,"H.R. 7946, the Veteran Service Recognition Act of 2022; H.R. 2920, the American Families United Act; H.Res. 1238, Of inquiry requesting the President to provide certain documents to the House of Representatives relating to the October 4, 2021 memorandum issued by the Attorney General entitled Partnership Among Federal, State, Local, Tribal, and Territorial Law Enforcement to Address Threats Against School Administrators, Board Members, Teachers, and Staff; H.Res. 1239, Of inquiry directing the Attorney General to provide certain documents in his possession to the House of Representatives relating to the October 4, 2021 memorandum issued by the Attorney General entitled Partnership Among Federal, State, Local, Tribal, and Territorial Law Enforcement to Address Threats Against School Administrators, Board Members, Teachers, and Staff; and H.Res. 1241, Of inquiry directing the Secretary of Homeland Security to provide certain documents in his possession to the House of Representatives relating to immigration enforcement and border security."
117,house,HSJU,2022-07-21,"The Patent Trial and Appeal Board After 10 Years, Part II: Implications of Adjudicating in an Agency Setting"
117,house,HSJU,2022-07-20,"H.R. 2814, the Equal Access to Justice for Victims of Gun Violence Act; H.R. 1808, the Assault Weapons Ban of 2021"
117,house,HSJU,2022-07-19,Digital Dragnets: Examining the Government&#39;s Access to Your Personal Data
117,house,HSJU,2022-07-14,Whats Next: The Threat to Individual Freedoms in a Post-Roe World
117,house,HSJU,2022-07-13,"H.R. 8227, the Speak Out Act; H.R. 7566, the Stop Human Trafficking in School Zones Act; H.R. 6878, the Protecting the Health and Wellness of Babies and Pregnant Women Act of 2022"
117,house,HSJU,2022-06-23,The Patent Trial and Appeal Board After 10 Years: Impact on Innovation and Small Businesses
117,house,HSJU,2022-06-15,"H.R. 282, the Territorial Judgeship Retirement Equity Act of 2021; H.R. 3034, To amend title 28, United States Code, to provide an additional place for holding court for the Western District of Washington, and for other purposes; H.R. 6538, the Active Shooter Alert Act of 2022; H.R. 5768, the Violent Incident Clearance and Technological Investigative Methods Act of 2021 or the VICTIM Act of 2021; H.R. 7181, the Human Trafficking Prevention Act of 2022; and H.R. 3285, the 21st Century President Act"
117,house,HSJU,2022-06-09,"Examining Civil Rights Litigation Reform, Part 2: State and Local Government Employer Liability"
117,house,HSJU,2022-06-02,"H.R. 7910, the &quot;Protecting Our Kids Act&quot;"
117,house,HSJU,2022-05-19,Oversight Hearing on Clemency and the Office of the Pardon Attorney
117,house,HSJU,2022-05-18,Oversight of Immigrant Military Members and Veterans
117,house,HSJU,2022-05-18,Revoking Your Rights: The Ongoing Crisis in Abortion Care Access
117,house,HSJU,2022-05-17,"Reviving Competition, Part 6: Rebuilding Americas Economic Leadership and Combatting Corporate Profiteering"
117,house,HSJU,2022-05-17,Examining Potential Reforms of Emergency Powers
117,house,HSJU,2022-05-11,"H.R. 6943, the Public Safety Officer Support Act of 2022; H.R. 2992, the Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act or the TBI and PTSD Law Enforcement Training Act; H.R. 7647, the Supreme Court Ethics, Recusal, and Transparency Act of 2022; and H.R. 6577, the Real Courts, Rule of Law Act of 2022"
117,house,HSJU,2022-04-28,Oversight of the Department of Homeland Security
117,house,HSJU,2022-04-27,Building Confidence in the Supreme Court Through Ethics and Recusal Reforms
117,house,HSJU,2022-04-27,Building Confidence in the Supreme Court Through Ethics and Recusal Reforms
117,house,HSJU,2022-04-27,Oversight of Federal Efforts to Combat Human Trafficking
117,house,HSJU,2022-04-05,"H.R. 350, the Domestic Terrorism Prevention Act of 2021; H.R. 5460, the Virgin Islands Visa Waiver Act of 2021; H.R. 301, To amend title 36, United States Code, to establish the composition known as Lift Every Voice and Sing as the national hymn of the United States; H.R. 7072, the NDO Fairness Act; H.R. 4330, the Protect Reporters from Exploitative State Spying Act or the PRESS Act; H.R. 3648, the Equal Access to Green cards for Legal Employment Act of 2021 or the EAGLE Act of 2021; H.R. 6577, the Real Courts, Rule of Law Act of 2022; and H.R. 1924, the Kenneth P. Thompson Begin Again Act"
117,house,HSJU,2022-04-05,Enhancing the Foreign Agents Registration Act of 1938
117,house,HSJU,2022-03-31,"Examining Civil Rights Litigation Reform, Part 1: Qualified Immunity"
117,house,HSJU,2022-03-30,"Examining Civil Rights Litigation Reform, Part 1: Qualified Immunity"
117,house,HSJU,2022-03-29,"Oversight of the Federal Bureau of Investigation, Cyber Division"
117,house,HSJU,2022-03-17,Workplace Protections for Federal Judiciary Employees: Flaws in the Current System and the Need for Statutory Change
117,house,HSJU,2022-03-16,"H.R. 350, the Domestic Terrorism Prevention Act of 2021; H.R. 5460, the Virgin Islands Visa Waiver Act of 2021; and H.R. 301, To amend title 36, United States Code, to establish the composition known as Lift Every Voice and Sing as the national hymn of the United States"
117,house,HSJU,2022-03-08,Reimagining Public Safety in the COVID-19 Era
117,house,HSJU,2022-03-01,"Discrimination and the Civil Rights of the Muslim, Arab, and South Asian American Communities"
117,house,HSJU,2022-02-15,Is There a Doctor in the House? The Role of Immigrant Physicians in the U.S. Healthcare System
117,house,HSJU,2021-07-16,The Implications of Brnovich v. Democratic National Committee and Potential Legislative Responses
117,house,HSJU,2021-07-13,"Oh, Canada! How Outdated U.S. Immigration Policies Push Top Talent to Other Countries"
117,house,HSJU,2021-05-27,Oversight of the Voting Rights Act: A Continuing Record of Discrimination
117,house,HSJU,2021-03-18,Discrimination and Violence Against Asian Americans
117,house,HSJU,2021-02-04,Organizing of the House Committee on the Judiciary
117,house,HSPW,2021-01-27,"&quot;Protecting Transportation Workers and Passengers from COVID: Gaps in Safety, Lessons Learned and Next Steps.&quot;"
117,house,HSPW,2021-01-27,Organizational Meeting
117,senate,SSAF,2022-09-15,"Hearings to examine S.4760, to amend the Commodity Exchange Act to provide the Commodity Futures Trading Commission jurisdiction to oversee the spot digital commodity market."
117,senate,SSAF,2022-09-14,"Hearings to examine S.4760, to amend the Commodity Exchange Act to provide the Commodity Futures Trading Commission jurisdiction to oversee the spot digital commodity market."
117,senate,SSAF,2022-09-13,"Hearings to examine food as medicine, focusing on current efforts and potential opportunities."
117,senate,SSAF,2022-06-22,"Business meeting to consider S.3870, to establish the Office of the Special Investigator for Competition Matters within the Department of Agriculture, and S.4030, to amend the Agricultural Marketing Act of 1946 to establish a cattle contract library."
117,senate,SSAF,2022-06-22,"Business meeting to consider S.3870, to establish the Office of the Special Investigator for Competition Matters within the Department of Agriculture, and S.4030, to amend the Agricultural Marketing Act of 1946 to establish a cattle contract library."
117,senate,SSAF,2022-06-09,"Hearings to examine agricultural trade, focusing on priorities and issues facing America&#39;s farmers."
117,senate,SSAF,2022-06-07,"Hearings to examine the western water crisis, focusing on confronting persistent drought and building resilience on our forests and farmland."
117,senate,SSAF,2022-05-26,"Hearings to examine opportunities and challenges facing farmers, families, and rural communities."
117,senate,SSAF,2022-04-26,"Hearings to examine S.4030, to amend the Agricultural Marketing Act of 1946 to establish a cattle contract library, and S.3870, to establish the Office of the Special Investigator for Competition Matters within the Department of Agriculture."
117,senate,SSAF,2022-04-26,"Hearings to examine S.4030, to amend the Agricultural Marketing Act of 1946 to establish a cattle contract library, and S.3870, to establish the Office of the Special Investigator for Competition Matters within the Department of Agriculture."
117,senate,SSAF,2022-03-23,"Business meeting to consider the nominations of Christy Goldsmith Romero, of Virginia, Kristin N. Johnson, of Michigan, Summer Kristine Mersinger, of South Dakota, and Caroline D. Pham, of New York, each to be a Commissioner of the Commodity Futures Trading Commission."
117,senate,SSAF,2022-03-22,"Hearings to examine rural quality of life, focusing on opportunities and challenges for the rural care economy."
117,senate,SSAF,2022-03-02,"Hearings to examine the nominations of Christy Goldsmith Romero, of Virginia, Kristin N. Johnson, of Michigan, Summer Kristine Mersinger, of South Dakota, and Caroline D. Pham, of New York, all to be a Commissioner of the Commodity Futures Trading Commission."
117,senate,SSAF,2022-02-09,"Hearings to examine digital assets, focusing on risks, regulation, and innovation."
117,senate,SSAF,2022-01-12,"Business meeting to consider the nominations of Chavonda J. Jacobs-Young, of Georgia, to be Under Secretary for Research, Education, and Economics, and Margo Schlanger, of Michigan, to be an Assistant Secretary, both of the Department of Agriculture."
117,senate,SSAF,2022-01-12,"Business meeting to consider the nominations of Chavonda J. Jacobs-Young, of Georgia, to be Under Secretary for Research, Education, and Economics, and Margo Schlanger, of Michigan, to be an Assistant Secretary, both of the Department of Agriculture."
117,senate,SSAF,2021-12-09,"Business meeting to consider the nominations of Chavonda J. Jacobs-Young, of Georgia, to be Under Secretary for Research, Education, and Economics, and Margo Schlanger, of Michigan, to be an Assistant Secretary, both of the Department of Agriculture."
117,senate,SSAF,2021-11-17,"Hearings to examine the nominations of Chavonda J. Jacobs-Young, of Georgia, to be Under Secretary for Research, Education, and Economics, and Margo Schlanger, of Michigan, to be an Assistant Secretary, both of the Department of Agriculture."
117,senate,SSAF,2021-11-17,"Hearings to examine the nominations of Chavonda J. Jacobs-Young, of Georgia, to be Under Secretary for Research, Education, and Economics, and Margo Schlanger, of Michigan, to be an Assistant Secretary, both of the Department of Agriculture."
117,senate,SSAF,2021-11-04,"Business meeting to consider the nominations of Rostin Behnam, of Maryland, to be Chairman, and to be a Commissioner of the Commodity Futures Trading Commission."
117,senate,SSAF,2021-11-02,Hearings to examine the state of nutrition in America 2021.
117,senate,SSAF,2021-10-27,"Hearings to examine the nominations of Rostin Behnam, of Maryland, to be Chairman, and to be a Commissioner, of the Commodity Futures Trading Commission."
117,senate,SSAF,2021-09-23,"Business meeting to consider the nomination of Homer L. Wilkes, of Mississippi, to be Under Secretary of Agriculture for Natural Resources and Environment."
117,senate,SSAF,2021-09-15,"Hearings to examine milk pricing, focusing on areas for improvement and reform."
117,senate,SSAF,2021-08-09,"Business meeting to consider the nominations of Xochitl Torres Small, of New Mexico, to be Under Secretary for Rural Development, and Robert Farrell Bonnie, of Virginia, to be Under Secretary for Farm Production and Conservation, both of the Department of Agriculture."
117,senate,SSAF,2021-08-05,"Hearings to examine the nomination of Homer L. Wilkes, of Mississippi, to be Under Secretary of Agriculture for Natural Resources and Environment."
117,senate,SSAF,2021-07-29,"Hearings to examine the nominations of Xochitl Torres Small, of New Mexico, to be Under Secretary for Rural Development, and Robert Farrell Bonnie, of Virginia, to be Under Secretary for Farm Production and Conservation, both of the Department of Agriculture."
117,senate,SSAF,2021-07-26,"Business meeting to consider the nomination of Jennifer Lester Moffitt, of California, to be Under Secretary of Agriculture for Marketing and Regulatory Programs."
117,senate,SSAF,2021-07-15,"Hearings to examine the nomination of Jennifer Lester Moffitt, of California, to be Under Secretary of Agriculture for Marketing and Regulatory Programs."
117,senate,SSAF,2021-06-23,"Hearings to examine markets, transparency, and prices from cattle producer to consumer."
117,senate,SSAF,2021-06-23,"Hearings to examine markets, transparency, and prices from cattle producer to consumer."
117,senate,SSAF,2021-06-22,"Hearings to examine renewable energy, focusing on growth and opportunities for rural economies."
117,senate,SSAF,2021-06-10,"Business meeting to consider the nomination of Janie Simms Hipp, of Arkansas, to be General Counsel of the Department of Agriculture."
117,senate,SSAF,2021-06-10,"Business meeting to consider the nomination of Janie Simms Hipp, of Arkansas, to be General Counsel of the Department of Agriculture."
117,senate,SSAF,2021-05-27,"Hearings to examine the nomination of Janie Simms Hipp, of Arkansas, to be General Counsel of the Department of Agriculture."
117,senate,SSAF,2021-05-20,"Hearings to examine Federal, state, and private forestlands, focusing on opportunities for addressing climate change."
117,senate,SSAF,2021-05-10,"Business meeting to consider the nomination of Jewel Hairston Bronaugh, of Virginia, to be Deputy Secretary of Agriculture."
117,senate,SSAF,2021-05-10,"Business meeting to consider the nomination of Jewel Hairston Bronaugh, of Virginia, to be Deputy Secretary of Agriculture."
117,senate,SSAF,2021-04-22,"Business meeting to consider an original bill entitled, &quot;Growing Climate Solutions Act&quot;, to be immediately followed by a hearing to examine the nomination of Jewel Hairston Bronaugh, of Virginia, to be Deputy Secretary of Agriculture."
117,senate,SSAF,2021-03-25,"Hearings to examine Child Nutrition Reauthorization, focusing on healthy meals and healthy futures."
117,senate,SSAF,2021-03-25,"Hearings to examine Child Nutrition Reauthorization, focusing on healthy meals and healthy futures."
117,senate,SSAF,2021-03-11,"Hearings to examine farmers and foresters, focusing on opportunities to lead in tackling climate change."
117,senate,SSAF,2021-03-11,"Hearings to examine farmers and foresters, focusing on opportunities to lead in tackling climate change."
117,senate,SSAF,2021-02-02,"Hearings to examine the nomination of Thomas J. Vilsack, of Iowa, to be Secretary of Agriculture."
117,senate,SSEG,2022-09-22,Hearings to examine opportunities and challenges in deploying innovative battery and non-battery technologies for energy storage.
117,senate,SSEG,2022-09-21,"Hearings to examine S.305, to establish the Springfield Race Riot National Monument in the State of Illinois, S.1211, to establish the Cahokia Mounds Mississippian Culture National Historic Park in Collinsville, Illinois, Monroe, Madison, and St. Clair Counties, Illinois, and St. Louis City County, Missouri, S.3447, to authorize the National Service Animals Monument Corporation to establish a commemorative work in the District of Columbia and its environs, S.3579, to authorize the Embassy of France in Washington, DC, to establish a commemorative work in the District of Columbia and its environs to honor the extraordinary contributions of Jean Monnet to restoring peace between European nations and establishing the European Union, S.3873, to designate the outdoor amphitheater at the Blue Ridge Music Center in Galax, Virginia, as the &quot;Rock Boucher Amphitheater&quot;, S.4122, to amend the Wild and Scenic Rivers Act to designate certain segments of the Housatonic River in the State of Connecticut as components of the National Wild and Scenic Rivers System, S.4168, to amend title 54, United States Code, to reauthorize the National Park Foundation, S.4222, to esablish the St. Croix National Heritage Area, S.4371, to establish the Cesar E. Chavez and the Farmworker Movement National Historical Park in the States of California and Arizona, S.4377 and H.R.4380, bills to designate the El Paso Community Healing Garden National Memorial, S.4464 and H.R.1908, bills to authorize the Secretary of the Interior to conduct a study to assess the suitability and feasibility of designating certain land as the Ka&#39;ena Point National Heritage Area, S.4693, to amend the National Trails System Act to include national discovery trails and designate the American Discovery Trail, S.4784, to modify the boundary of the Katahdin Woods and Waters National Monument in the State of Maine, to improve public access to the National Monument, and S.J.Res.57, redesignating the Robert E. Lee Memorial in Arlington National Cemetery as the &quot;Arlington House National Historic Site&quot;."
117,senate,SSEG,2022-09-15,Hearings to examine the Federal government&#39;s role in supporting the commercialization of fusion energy.
117,senate,SSEG,2022-07-28,"Hearings to examine S.3145, to amend the Natural Gas Act to expedite approval of exports of small volumes of natural gas, S.3543, to support research, development, and other activities to develop innovative vehicle technologies, S.3719, to establish the Southwestern Power Administration Fund, S.3740, to provide for a comprehensive and integrative program to accelerate microelectronics research and development at the Department of Energy, S.3769, to amend the Energy Conservation and Production Act to improve the weatherization assistance program, S.3856, to prohibit the importation of uranium from the Russian Federation, S.4038, to increase the production and use of renewable diesel and sustainable aviation fuel, S.4061, to amend the Energy Policy and Conservation Act to modify the definition of water heater under energy conservation standards, S.4066, to amend the Energy Act of 2020 to require the Secretary of Energy to establish a program to accelerate the availability of commercially produced high-assay, low-enriched uranium in the United States and to make high-assay, low-enriched uranium produced from Department of Energy inventories available for use in advanced nuclear reactors, S.4280, to require the Secretary of Energy to remove carbon dioxide directly from ambient air or seawater, and an original bill entitled, &quot;to establish a new organization to manage nuclear waste, provide a consensual process for siting nuclear waste facilities, ensure adequate funding for managing nuclear waste&quot;."
117,senate,SSEG,2022-07-21,"Business meeting to consider S.192, to amend the Wild and Scenic Rivers Act to designate certain river segments in the State of Oregon as components of the National Wild and Scenic Rivers System, S.387, to protect, for current and future generations, the watershed, ecosystem, and cultural heritage of the Grand Canyon region in the State of Arizona, to provide for a study relating to the uranium stockpile in the United States, S.557, to establish a pilot program for native plant species, S.567, to provide for conservation and economic development in the State of Nevada, S.1344, to redesignate the Pullman National Monument in the State of Illinois as the Pullman National Historical Park, S.1493, to sustain economic development and recreational use of National Forest System land in the State of Montana, to add certain land to the National Wilderness Preservation System, to designate new areas for recreation, S.1538, to amend the Smith River National Recreation Area Act to include certain additions to the Smith River National Recreation Area, to amend the Wild and Scenic Rivers Act to designate certain wild rivers in the State of Oregon, S.1718, to amend the Rosie the Riveter/World War II Home Front National Historical Park Establishment Act of 200 to provide for additional areas to be added to the park, S.1769, to adjust the boundary of the Santa Monica Mountains National Recreation Area to include the Rim of the Valley Corridor, S.2130, to modify the disposition of certain outer Continental Shelf revenues and to open Federal financial sharing to heighten opportunities for renewable energy, S.2367, to authorize the Secretary of the Interior to acquire land in Frederick County, Maryland, for the Historic Preservation Training Center of the National Park Service, S.2561, to amend the Forest and Rangeland Renewable Resources Planning Act of 1974 and the Federal Land Policy and Management Act of 1976 to provide that a land resource management plan or land use plan approved, amended, or revised under those Acts shall not be considered to be a continuing Federal agency action or constitute a discretionary Federal involvement or control for a distinct Federal purpose, S.2568, to establish the Open Access Evapotranspiration (OpenET) Data Program, S.2693, to amend the Reclamation Projects Authorization and Adjustment Act of 1992 to authorize additional projects related to the Salton Sea, S.2708, to provide for greater consultation between the Federal Government and the governing bodies and community users of land grant-mercedes in New Mexico, to provide for a process for recognition of the historic-traditional uses of land grant-mercedes, S.2806, to direct the Secretary of Agriculture to select and implement landscape-scale forest restoration projects, to assist communities in increasing their resilience to wildfire, S.2980, to authorize the voluntary donation of grazing permits and leases in the State of New Mexico, S.2996, to provide for the distribution of certain outer Continental Shelf revenues to the State of Alaska, S.3046, to codify the authority of the Secretary of Agriculture and the Secretary of the Interior to conduct certain landscape-scale forest restoration projects, S.3129, to amend the Wild and Scenic Rivers Act to designate certain segments of the Gila River system in the State of New Mexico as components of the National Wild and Scenic Rivers System, to provide for the transfer of administrative jurisdiction over certain Federal land in the State of New Mexico, S.3141, to establish the New Philadelphia National Historical Park in the State of Illinois as a unit of the National Park System, S.3185, to amend the Delaware Water Gap National Recreation Area Improvement Act to extend the exception to the closure of certain roads within the Recreation Area for local businesses, S.3240, to waive the application fee for applications for special use permits for veterans&#39; special events at war memorials on land administered by the National Park Service in the District of Columbia and its environs, S.3269, to provide for the recognition of certain Alaska Native communities and the settlement of certain claims under the Alaska Native Claims Settlement Act, S.3307, to modify the boundary of the Wilson&#39;s Creek National Battlefield in the State of Missouri, S.3338, to revise the boundary of the Ste. Genevieve National Historical Park in the State of Missouri, S.3370, to release the reversionary interest of the United States in certain non-Federal land in Salt Lake City, Utah, S.3404, to provide the consent of Congress to an amendment to the Constitution of the State of New Mexico, S.3450, to authorize the Secretary of the Interior to construct, operate, and maintain facilities in the Sun River project, Montana, for the purpose of hydroelectric power generation, S.3667, to amend title 54, United States Code, to establish within the National Park Service the United States African-American Burial Grounds Preservation"
117,senate,SSEG,2022-07-19,"Hearings to examine federal regulatory authorities governing the development of interstate hydrogen pipelines, storage, import, and export facilities."
117,senate,SSEG,2022-07-13,Hearings to examine pathways to lower energy prices in the United States.
117,senate,SSEG,2022-06-14,"Business meeting to consider the nominations of David Applegate, of Pennsylvania, to be Director of the United States Geological Survey, and Carmen G. Cantor, of Puerto Rico, to be an Assistant Secretary, both of the Department of the Interior, and Evelyn Wang, of Massachusetts, to be Director of the Advanced Research Projects Agency-Energy, Department of Energy; to be immediately followed by a hearing to examine short term and long terms solutions to extreme drought in the western United States."
117,senate,SSEG,2022-06-09,Hearings to examine the President&#39;s proposed budget request for fiscal year 2023 for the Forest Service.
117,senate,SSEG,2022-06-07,"Hearings to examine S.387, to protect, for current and future generations, the watershed, ecosystem, and cultural heritage of the Grand Canyon region in the State of Arizona, to provide for a study relating to the uranium stockpile in the United States, S.1264, to amend the Federal Land Policy and Management Act of 1976 to improve the management of grazing permits and leases, S.1412, to provide for the conveyance of certain Federal land in Carson City, Nevada, S.1750, to redesignate land within certain wilderness study areas in the State of Wyoming, S.2254, to amend the Wild and Scenic Rivers Act to designate certain streams in the greater Yellowstone ecosystem and Smith River system in the State of Montana as components of the Wild and Scenic Rivers System, S.2568, to establish the Open Access Evapotranspiration (OpenET) Data Program, S.2708, to provide for greater consultation between the Federal Government and the governing bodies and community users of land grant-mercedes in New Mexico, to provide for a process for recognition of the historic-traditional uses of land grant-mercedes, S.2980, to authorize the voluntary donation of grazing permits and leases in the State of New Mexico, S.2996, to provide for the distribution of certain outer Continental Shelf revenues to the State of Alaska, S.3046, to codify the authority of the Secretary of Agriculture and the Secretary of the Interior to conduct certain landscape-scale forest restoration projects, S.3129, to amend the Wild and Scenic Rivers Act to designate certain segments of the Gila River system in the State of New Mexico as components of the National Wild and Scenic Rivers System, to provide for the transfer of administrative jurisdiction over certain Federal land in the State of New Mexico, S.3144, to establish the Sutton Mountain National Monument, to authorize certain land exchanges in the State of Oregon, to convey certain Bureau of Land Management land in the State of Oregon to the city of Mitchell, Oregon, and Wheeler County, Oregon, for conservation, economic, and community development purposes, S.3269, to provide for the recognition of certain Alaska Native communities and the settlement of certain claims under the Alaska Native Claims Settlement Act, S.3370, to release the reversionary interest of the United States in certain non-Federal land in Salt Lake City, Utah, S.3404, to provide the consent of Congress to an amendment to the Constitution of the State of New Mexico, S.3644, to require the collection of certain data relating to Bureau of Land Management land acquisitions, S.3709, to require the Secretary of Agriculture to carry out vegetation management projects and timber production projects on certain National Forest System land in the States of Montana, South Dakota, and Wyoming, S.3997, to amend the Land Between the Lakes Protection Act of 1998 to clarify the administration of the Land Between the Lakes National Recreation Area, S.4062, to amend the Federal Land Policy and Management Act of 1976 to authorize the sale of certain Federal land to States and units of local government to address housing shortages, S.4080, to modify the boundary of the Berryessa Snow Mountain National Monument to include certain Federal land in Lake County, California, and S.4227, to streamline the oil and gas permitting process and to recognize fee ownership for certain oil and gas drilling or spacing units."
