name,code,begin_date,end_date,member_id
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,M000317
Committee on Agriculture,HSAG,,2023-01-03,M001185
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,M001185
Committee on Oversight and Accountability,HSGO,,2023-01-03,M000087
Committee on Financial Services,HSBA,,2023-01-03,M000087
Committee on Veterans' Affairs,HSVR,,2023-01-03,M000871
Committee on Agriculture,HSAG,,2023-01-03,M000871
Committee on Foreign Affairs,HSFA,,2023-01-03,M001135
Committee on Education and the Workforce,HSED,,2023-01-03,M001135
Committee on the Judiciary,HSJU,,2023-01-03,M001184
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,M001184
Committee on Foreign Affairs,HSFA,,2023-01-03,M001199
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,M001199
Committee on Energy and Commerce,HSIF,,2023-01-03,M001163
Committee on Natural Resources,HSII,,2023-01-03,M001163
Committee on Education and the Workforce,HSED,,2023-01-03,M001208
Committee on the Judiciary,HSJU,,2023-01-03,M001208
Committee on Foreign Affairs,HSFA,,2023-01-03,M001157
Committee on Homeland Security,HSHM,,2023-01-03,M001157
Committee on Armed Services,HSAS,,2023-01-03,M001136
Committee on Education and the Workforce,HSED,,2023-01-03,M001136
Committee on the Judiciary,HSJU,,2023-01-03,M001177
Committee on Natural Resources,HSII,,2023-01-03,M001177
Committee on the Budget,HSBU,,2023-01-03,M001177
Committee on Natural Resources,HSII,,2023-01-03,M001143
Committee on Appropriations,HSAP,,2023-01-03,M001143
Committee on Natural Resources,HSII,,2022-11-28,M001200
Committee on Energy and Commerce,HSIF,,2022-11-28,M001200
Select Committee on the Climate Crisis,HSCN,,2022-11-28,M001200
Committee on Agriculture,HSAG,,2023-01-03,M000312
Committee on Rules,HSRU,,2023-01-03,M000312
Committee on Financial Services,HSBA,,2023-01-03,M001156
Committee on Energy and Commerce,HSIF,,2023-01-03,M001180
Committee on Energy and Commerce,HSIF,,2023-01-03,M001159
Committee on Energy and Commerce,HSIF,,2023-01-03,M001166
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,M001166
Committee on Financial Services,HSBA,,2023-01-03,M001137
Committee on Foreign Affairs,HSFA,,2023-01-03,M001137
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,M001186
Committee on Foreign Affairs,HSFA,,2023-01-03,M001186
Committee on Homeland Security,HSHM,,2023-01-03,M001186
Committee on Appropriations,HSAP,,2023-01-03,M001188
Committee on Small Business,HSSM,,2023-01-03,M001204
Committee on Foreign Affairs,HSFA,,2023-01-03,M001204
Committee on Oversight and Accountability,HSGO,,2023-01-03,M000687
Committee on Small Business,HSSM,,2023-01-03,M000687
Committee on Education and the Workforce,HSED,,2023-01-03,M000687
Committee on Education and the Workforce,HSED,,2023-01-03,M001211
Committee on Agriculture,HSAG,,2023-01-03,M001211
Committee on Ways and Means,HSWM,,2023-01-03,M001205
Select Committee on the Climate Crisis,HSCN,,2023-01-03,M001205
Committee on Veterans' Affairs,HSVR,,2023-01-03,M001215
Committee on Homeland Security,HSHM,,2023-01-03,M001215
Committee on Education and the Workforce,HSED,,2023-01-03,M001215
Committee on Appropriations,HSAP,,2023-01-03,M001194
Committee on Financial Services,HSBA,,2023-01-03,M001195
Committee on Natural Resources,HSII,,2023-01-03,M001213
Committee on Armed Services,HSAS,,2023-01-03,M001213
Committee on Ways and Means,HSWM,,2023-01-03,M001160
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,M001160
Committee on Veterans' Affairs,HSVR,,2023-01-03,M001212
Committee on Agriculture,HSAG,,2023-01-03,M001212
Committee on Rules,HSRU,,2023-01-03,M001206
Committee on Armed Services,HSAS,,2023-01-03,M001206
Committee on the Budget,HSBU,,2023-01-03,M001206
Committee on Education and the Workforce,HSED,,2023-01-03,M001206
Committee on Armed Services,HSAS,,2023-01-03,M001196
Committee on the Budget,HSBU,,2023-01-03,M001196
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,M001196
Committee on Veterans' Affairs,HSVR,,2023-01-03,M001214
Committee on Education and the Workforce,HSED,,2023-01-03,M001214
Committee on Energy and Commerce,HSIF,,2023-01-03,M001190
Committee on Veterans' Affairs,HSVR,,2023-01-03,M001210
Committee on Education and the Workforce,HSED,,2023-01-03,M001210
Committee on Ways and Means,HSWM,,2023-01-03,M001202
Committee on Armed Services,HSAS,,2023-01-03,M001202
Committee on the Judiciary,HSJU,,2023-01-03,N000002
Committee on Natural Resources,HSII,,2023-01-03,N000179
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,N000179
Committee on Ways and Means,HSWM,,2023-01-03,N000015
Committee on Natural Resources,HSII,,2023-01-03,N000191
Select Committee on the Climate Crisis,HSCN,,2023-01-03,N000191
Committee on the Judiciary,HSJU,,2023-01-03,N000191
Committee on Veterans' Affairs,HSVR,,2023-01-03,N000026
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,N000026
Committee on Appropriations,HSAP,,2023-01-03,N000189
Committee on Small Business,HSSM,,2023-01-03,N000192
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,N000192
Committee on Armed Services,HSAS,,2023-01-03,N000188
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,N000188
Committee on Education and the Workforce,HSED,,2023-01-03,N000188
Committee on Oversight and Accountability,HSGO,,2023-01-03,N000190
Committee on Homeland Security,HSHM,,2023-01-03,N000190
Committee on Oversight and Accountability,HSGO,,2023-01-03,N000147
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,N000147
Committee on Ways and Means,HSWM,,2022-01-03,N000181
Permanent Select Committee on Intelligence,HSIG,,2022-01-03,N000181
Committee on Agriculture,HSAG,,2023-01-03,O000171
Committee on Energy and Commerce,HSIF,,2023-01-03,O000171
Committee on Natural Resources,HSII,,2023-01-03,O000019
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,O000019
Committee on the Budget,HSBU,,2023-01-03,O000019
Committee on Oversight and Accountability,HSGO,,2023-01-03,O000172
Committee on Financial Services,HSBA,,2023-01-03,O000172
Committee on Foreign Affairs,HSFA,,2023-01-03,O000173
Committee on Education and the Workforce,HSED,,2023-01-03,O000173
Committee on the Judiciary,HSJU,,2023-01-03,O000086
Committee on Education and the Workforce,HSED,,2023-01-03,O000086
Committee on Appropriations,HSAP,,2023-01-03,P000601
Committee on Energy and Commerce,HSIF,,2023-01-03,P000034
Committee on Energy and Commerce,HSIF,,2023-01-03,P000609
Select Committee on the Climate Crisis,HSCN,,2023-01-03,P000609
Committee on Agriculture,HSAG,,2023-01-03,P000613
Committee on Ways and Means,HSWM,,2023-01-03,P000613
Committee on Armed Services,HSAS,,2023-01-03,P000613
Committee on Veterans' Affairs,HSVR,,2023-01-03,P000614
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,P000614
Committee on Ways and Means,HSWM,,2023-01-03,P000096
Committee on Homeland Security,HSHM,,2023-01-03,P000604
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,P000604
Committee on Energy and Commerce,HSIF,,2023-01-03,P000615
Committee on Financial Services,HSBA,,2023-01-03,P000593
Select Committee on the Modernization of Congress,HSMH,,2023-01-03,P000593
Committee on Rules,HSRU,,2023-01-03,P000593
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,P000593
Committee on Foreign Affairs,HSFA,,2023-01-03,P000605
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,P000605
Committee on Energy and Commerce,HSIF,,2023-01-03,P000608
Committee on Small Business,HSSM,,2023-01-03,P000608
Committee on the Budget,HSBU,,2023-01-03,P000608
Committee on Foreign Affairs,HSFA,,2023-01-03,P000048
Committee on Homeland Security,HSHM,,2023-01-03,P000048
Committee on Ethics,HSSO,,2023-01-03,P000616
Select Committee on the Modernization of Congress,HSMH,,2023-01-03,P000616
Committee on Foreign Affairs,HSFA,,2023-01-03,P000616
Committee on Small Business,HSSM,,2023-01-03,P000616
Committee on Agriculture,HSAG,,2023-01-03,P000597
Committee on Appropriations,HSAP,,2023-01-03,P000597
Committee on Agriculture,HSAG,,2023-01-03,P000610
Committee on Ways and Means,HSWM,,2023-01-03,P000610
Committee on the Budget,HSBU,,2023-01-03,P000610
Committee on Appropriations,HSAP,,2023-01-03,P000607
Committee on Education and the Workforce,HSED,,2023-01-03,P000607
Committee on Natural Resources,HSII,,2023-01-03,P000618
Committee on Oversight and Accountability,HSGO,,2023-01-03,P000618
Committee on Financial Services,HSBA,,2023-01-03,P000599
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,P000599
Committee on Oversight and Accountability,HSGO,,2023-01-03,P000617
Committee on Financial Services,HSBA,,2023-01-03,P000617
Committee on Appropriations,HSAP,,2023-01-03,P000523
Committee on the Budget,HSBU,,2023-01-03,P000523
Committee on Appropriations,HSAP,,2023-01-03,Q000023
Committee on Veterans' Affairs,HSVR,,2023-01-03,R000600
Committee on Natural Resources,HSII,,2023-01-03,R000600
Committee on Oversight and Accountability,HSGO,,2023-01-03,R000606
Committee on Rules,HSRU,,2023-01-03,R000606
Committee on Administration,HSHA,,2023-01-03,R000606
Committee on the Judiciary,HSJU,,2023-01-03,R000606
Committee on Ways and Means,HSWM,,2022-05-10,R000585
Select Committee on the Modernization of Congress,HSMH,,2023-01-03,R000610
Committee on Appropriations,HSAP,,2023-01-03,R000610
Committee on Rules,HSRU,,2023-01-03,R000610
Committee on Energy and Commerce,HSIF,,2023-01-03,R000602
Committee on Homeland Security,HSHM,,2023-01-03,R000602
Committee on Ways and Means,HSWM,,2023-01-03,R000597
Committee on Armed Services,HSAS,,2023-01-03,R000575
Committee on Appropriations,HSAP,,2023-01-03,R000395
Committee on Financial Services,HSBA,,2023-01-03,R000612
Committee on Veterans' Affairs,HSVR,,2023-01-03,R000103
Committee on Natural Resources,HSII,,2023-01-03,R000103
Committee on Rules,HSRU,,2023-01-03,R000305
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,R000305
Committee on the Judiciary,HSJU,,2023-01-03,R000305
Committee on Agriculture,HSAG,,2023-01-03,R000603
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,R000603
Committee on the Judiciary,HSJU,,2023-01-03,R000614
Committee on Veterans' Affairs,HSVR,,2023-01-03,R000614
Committee on Appropriations,HSAP,,2023-01-03,R000486
Committee on Veterans' Affairs,HSVR,,2023-01-03,R000599
Committee on Energy and Commerce,HSIF,,2023-01-03,R000599
Committee on Appropriations,HSAP,,2023-01-03,R000576
Committee on Energy and Commerce,HSIF,,2023-01-03,R000515
Committee on Agriculture,HSAG,,2023-01-03,R000515
Committee on Ethics,HSSO,,2023-01-03,R000609
Committee on Appropriations,HSAP,,2023-01-03,R000609
Committee on Appropriations,HSAP,,2023-01-03,R000577
Committee on Veterans' Affairs,HSVR,,2023-01-03,S001177
Committee on Agriculture,HSAG,,2023-01-03,S001177
Committee on Natural Resources,HSII,,2023-01-03,S001177
Committee on Education and the Workforce,HSED,,2023-01-03,S001177
Committee on Small Business,HSSM,,2023-01-03,S000168
Committee on Foreign Affairs,HSFA,,2023-01-03,S000168
Committee on Natural Resources,HSII,,2023-01-03,S001204
Committee on Financial Services,HSBA,,2023-01-03,S001204
Committee on Ways and Means,HSWM,,2023-01-03,S001156
Committee on Energy and Commerce,HSIF,,2023-01-03,S001168
Committee on Oversight and Accountability,HSGO,,2023-01-03,S001168
Committee on Energy and Commerce,HSIF,,2023-01-03,S001176
Committee on Rules,HSRU,,2023-01-03,S001205
Committee on Administration,HSHA,,2023-01-03,S001205
Committee on the Judiciary,HSJU,,2023-01-03,S001205
Committee on Energy and Commerce,HSIF,,2023-01-03,S001145
Committee on the Budget,HSBU,,2023-01-03,S001145
Permanent Select Committee on Intelligence,HSIG,,2023-01-03,S001150
Committee on Ways and Means,HSWM,,2023-01-03,S001190
Committee on Foreign Affairs,HSFA,,2023-01-03,S001190
Committee on Energy and Commerce,HSIF,,2023-01-03,S001180
Committee on Agriculture,HSAG,,2023-01-03,S001216
Committee on Energy and Commerce,HSIF,,2023-01-03,S001216
Committee on Ways and Means,HSWM,,2023-01-03,S001183
Committee on Agriculture,HSAG,,2023-01-03,S001157
Committee on Financial Services,HSBA,,2023-01-03,S001157
Committee on the Budget,HSBU,,2023-01-03,S000185
Committee on Education and the Workforce,HSED,,2023-01-03,S000185
Committee on Agriculture,HSAG,,2023-01-03,S001189
Committee on Armed Services,HSAS,,2023-01-03,S001189
Committee on Oversight and Accountability,HSGO,,2023-01-03,S000250
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,S000250
Committee on Ways and Means,HSWM,,2023-01-03,S001185
Committee on Financial Services,HSBA,,2023-01-03,S000344
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,S000344
Committee on Foreign Affairs,HSFA,,2023-01-03,S000344
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,S001207
Committee on Armed Services,HSAS,,2023-01-03,S001207
Committee on Education and the Workforce,HSED,,2023-01-03,S001207
Committee on Appropriations,HSAP,,2023-01-03,S001148
Committee on Foreign Affairs,HSFA,,2023-01-03,S001165
Committee on the Budget,HSBU,,2023-01-03,S001165
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,S001165
Committee on Veterans' Affairs,HSVR,,2023-01-03,S001208
Committee on Armed Services,HSAS,,2023-01-03,S001208
Committee on Homeland Security,HSHM,,2023-01-03,S001208
Committee on Ways and Means,HSWM,,2023-01-03,S001195
Committee on the Budget,HSBU,,2023-01-03,S001195
Committee on Ways and Means,HSWM,,2023-01-03,S001172
Committee on Armed Services,HSAS,,2023-01-03,S000510
Committee on Foreign Affairs,HSFA,,2023-01-03,S000522
Committee on Ways and Means,HSWM,,2023-01-03,S001199
Committee on the Budget,HSBU,,2023-01-03,S001199
Committee on Natural Resources,HSII,,2023-01-03,S001200
Committee on Energy and Commerce,HSIF,,2023-01-03,S001200
Committee on Agriculture,HSAG,,2023-01-03,S001209
Committee on Foreign Affairs,HSFA,,2023-01-03,S001209
Committee on Education and the Workforce,HSED,,2023-01-03,S000929
Committee on the Judiciary,HSJU,,2023-01-03,S000929
Committee on Oversight and Accountability,HSGO,,2023-01-03,S001175
Committee on Armed Services,HSAS,,2023-01-03,S001175
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,S001211
Committee on the Judiciary,HSJU,,2023-01-03,S001211
Committee on Natural Resources,HSII,,2023-01-03,S001212
Committee on Small Business,HSSM,,2023-01-03,S001212
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,S001212
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,S001135
Committee on Education and the Workforce,HSED,,2023-01-03,S001135
Committee on Armed Services,HSAS,,2023-01-03,S001196
Committee on Education and the Workforce,HSED,,2023-01-03,S001196
Committee on Financial Services,HSBA,,2023-01-03,S001213
Committee on Administration,HSHA,,2023-01-03,S001213
Committee on the Judiciary,HSJU,,2023-01-03,S001214
Committee on Foreign Affairs,HSFA,,2023-01-03,S001214
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,S001215
Committee on Education and the Workforce,HSED,,2023-01-03,S001215
Committee on Appropriations,HSAP,,2023-01-03,S001192
Committee on Financial Services,HSBA,,2021-05-16,S001187
Committee on Armed Services,HSAS,,2023-01-03,S001159
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,S001159
Committee on Ways and Means,HSWM,,2023-01-03,S001201
Committee on Homeland Security,HSHM,,2023-01-03,S001193
Committee on the Judiciary,HSJU,,2023-01-03,S001193
Committee on Veterans' Affairs,HSVR,,2023-01-03,T000472
Committee on Education and the Workforce,HSED,,2023-01-03,T000472
Committee on Financial Services,HSBA,,2023-01-03,T000479
Committee on Small Business,HSSM,,2023-01-03,T000478
Committee on Foreign Affairs,HSFA,,2023-01-03,T000478
Committee on Ways and Means,HSWM,,2023-01-03,T000460
Committee on Agriculture,HSAG,,2023-01-03,T000467
Committee on Education and the Workforce,HSED,,2023-01-03,T000467
Committee on Homeland Security,HSHM,,2023-01-03,T000193
Committee on the Judiciary,HSJU,,2023-01-03,T000165
Committee on Natural Resources,HSII,,2023-01-03,T000165
Select Committee on the Modernization of Congress,HSMH,,2023-01-03,T000480
Committee on Financial Services,HSBA,,2023-01-03,T000480
Committee on Foreign Affairs,HSFA,,2023-01-03,T000468
Committee on Homeland Security,HSHM,,2023-01-03,T000468
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,T000468
Committee on Natural Resources,HSII,,2023-01-03,T000481
Committee on Oversight and Accountability,HSGO,,2023-01-03,T000481
Committee on Financial Services,HSBA,,2023-01-03,T000481
Committee on Energy and Commerce,HSIF,,2023-01-03,T000469
Committee on Natural Resources,HSII,,2023-01-03,T000469
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,T000469
Committee on Appropriations,HSAP,,2023-01-03,T000474
Committee on Rules,HSRU,,2023-01-03,T000474
Committee on Financial Services,HSBA,,2023-01-03,T000486
Committee on Homeland Security,HSHM,,2023-01-03,T000486
Committee on Energy and Commerce,HSIF,,2023-01-03,T000482
Committee on Natural Resources,HSII,,2023-01-03,T000482
Committee on Veterans' Affairs,HSVR,,2023-01-03,T000483
Committee on Appropriations,HSAP,,2023-01-03,T000483
Committee on Armed Services,HSAS,,2023-01-03,T000463
Committee on Veterans' Affairs,HSVR,,2023-01-03,U000040
Committee on Appropriations,HSAP,,2023-01-03,U000040
Committee on Energy and Commerce,HSIF,,2023-01-03,U000031
Committee on Appropriations,HSAP,,2023-01-03,V000129
Committee on Homeland Security,HSHM,,2023-01-03,V000133
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,V000133
Select Committee on the Modernization of Congress,HSMH,,2023-01-03,V000134
Committee on Small Business,HSSM,,2023-01-03,V000134
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,V000134
Committee on Financial Services,HSBA,,2023-01-03,V000130
Committee on Foreign Affairs,HSFA,,2023-01-03,V000130
Committee on Energy and Commerce,HSIF,,2023-01-03,V000131
Committee on Armed Services,HSAS,,2023-01-03,V000131
Committee on Agriculture,HSAG,,2022-03-31,V000132
Committee on Armed Services,HSAS,,2022-03-31,V000132
Committee on Natural Resources,HSII,,2023-01-03,V000081
Committee on Financial Services,HSBA,,2023-01-03,V000081
Committee on Small Business,HSSM,,2023-01-03,V000081
Committee on Financial Services,HSBA,,2023-01-03,W000812
Committee on Foreign Affairs,HSFA,,2023-01-03,W000812
Committee on Energy and Commerce,HSIF,,2023-01-03,W000798
Committee on Education and the Workforce,HSED,,2023-01-03,W000798
Committee on Ways and Means,HSWM,,2022-08-03,W000813
Committee on Ethics,HSSO,,2022-08-03,W000813
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,W000823
Committee on Armed Services,HSAS,,2023-01-03,W000823
Committee on Appropriations,HSAP,,2023-01-03,W000797
Committee on Oversight and Accountability,HSGO,,2023-01-03,W000797
Committee on Financial Services,HSBA,,2023-01-03,W000187
Committee on Appropriations,HSAP,,2023-01-03,W000822
Committee on Homeland Security,HSHM,,2023-01-03,W000822
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,W000814
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,W000814
Committee on Natural Resources,HSII,,2023-01-03,W000806
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,W000806
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,W000806
Committee on Energy and Commerce,HSIF,,2023-01-03,W000800
Committee on Oversight and Accountability,HSGO,,2023-01-03,W000800
Committee on Ways and Means,HSWM,,2023-01-03,W000815
Committee on Natural Resources,HSII,,2023-01-03,W000821
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,W000821
Committee on Appropriations,HSAP,,2023-01-03,W000825
Committee on the Budget,HSBU,,2023-01-03,W000825
Committee on Ethics,HSSO,,2023-01-03,W000826
"Committee on Science, Space, and Technology",HSSY,,2023-01-03,W000826
Committee on Foreign Affairs,HSFA,,2023-01-03,W000826
Committee on Education and the Workforce,HSED,,2023-01-03,W000826
Committee on Financial Services,HSBA,,2023-01-03,W000816
Committee on Small Business,HSSM,,2023-01-03,W000816
Select Committee on the Modernization of Congress,HSMH,,2023-01-03,W000788
Committee on Financial Services,HSBA,,2023-01-03,W000788
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,W000788
Committee on Transportation and Infrastructure,HSPW,,2023-01-03,W000808
Committee on Education and the Workforce,HSED,,2023-01-03,W000808
Committee on Armed Services,HSAS,,2023-01-03,W000795
Committee on Foreign Affairs,HSFA,,2023-01-03,W000795
Committee on Education and the Workforce,HSED,,2023-01-03,W000795
Committee on Natural Resources,HSII,,2023-01-03,W000804
Committee on Armed Services,HSAS,,2023-01-03,W000804
Committee on Appropriations,HSAP,,2023-01-03,W000809
Committee on Education and the Workforce,HSED,2021-01-28,2021-02-07,W000827
Committee on the Budget,HSBU,,2023-01-03,Y000062
Committee on Education and the Workforce,HSED,,2023-01-03,Y000062
Committee on Natural Resources,HSII,,2022-03-18,Y000033
Committee on Transportation and Infrastructure,HSPW,,2022-03-18,Y000033
Committee on Financial Services,HSBA,,2023-01-03,Z000017
Committee on Foreign Affairs,HSFA,,2023-01-03,Z000017
